word,original_word,severity,confidence,avg_toxicity,max_toxicity,median_toxicity,natural_usage_score,final_score,high_toxicity_percentage,sentences_analyzed,word_length,has_symbols,has_numbers,has_spaces
gay sexer,gay sex,MEDIUM,0.7784880538284777,0.7049811862409114,0.9853848814964294,0.8565361797809601,0.7784880538284777,0.7784880538284777,55.00000000000001,20,9,0,0,1
gay sexbag,gay sex,CRITICAL,0.9475659722089768,0.856485316157341,0.9927476048469543,0.9480000734329224,0.8975659722089767,0.8975659722089767,75.0,20,10,0,0,1
gay sexface,gay sex,CRITICAL,0.95,0.8770318582654,0.981165647506714,0.9324528574943542,0.9040715369582176,0.9040715369582176,85.0,20,11,0,0,1
gay sexy,gay sex,MEDIUM,0.788827742934227,0.7575743675231934,0.9980111122131348,0.7816067039966583,0.788827742934227,0.788827742934227,45.0,20,8,0,0,1
gay sexing,gay sex,MEDIUM,0.7767037016153335,0.7160264670848846,0.9953161478042604,0.8251873552799225,0.7767037016153335,0.7767037016153335,50.0,20,10,0,0,1
gay sexly,gay sex,MEDIUM,0.7885238069295883,0.7452998191118241,0.9635875821113586,0.8166171908378601,0.7885238069295883,0.7885238069295883,50.0,20,9,0,0,1
gay sexed,gay sex,CRITICAL,0.95,0.8628068760037422,0.994200587272644,0.9505250155925752,0.9022616890072824,0.9022616890072824,75.0,20,9,0,0,1
gay sexhead,gay sex,CRITICAL,0.95,0.8997230902314186,0.9981901049613952,0.9671301245689392,0.9297919020056724,0.9297919020056724,80.0,20,11,0,0,1
gay sexwad,gay sex,MEDIUM,0.8486026004515588,0.7719094977714122,0.9976160526275636,0.9523176550865172,0.8486026004515588,0.8486026004515588,55.00000000000001,20,10,0,0,1
gay sexs,gay sex,MEDIUM,0.8050616243481636,0.769300626218319,0.9643998146057128,0.8234708905220032,0.8050616243481636,0.8050616243481636,50.0,20,8,0,0,1
gay sex,gay sex,MEDIUM,0.8204592753946781,0.7794292502105236,0.9787555932998656,0.8497538864612579,0.8204592753946781,0.8204592753946781,60.0,20,7,0,0,1
gay sexes,gay sex,LOW,0.5,0.4657891776412725,0.9955030083656312,0.395720861852169,0.4977400659769773,0.4977400659769773,25.0,20,9,0,0,1
genitalswad,genitals,UNOFFENSIVE,0.8,0.2321690068347379,0.8887458443641663,0.0707333050668239,0.2493959800573066,0.2493959800573066,10.0,20,11,0,0,0
genitalsing,genitals,LOW,0.5,0.3528974448447116,0.9929876923561096,0.0931745581328868,0.3389896035823039,0.3389896035823039,20.0,20,11,0,0,0
genitalsed,genitals,LOW,0.5,0.2517544629372423,0.9953045845031738,0.061256255954504,0.2689600129990139,0.2689600129990139,20.0,20,10,0,0,0
genitalss,genitals,LOW,0.5607091566175223,0.5184800211340189,0.988290786743164,0.5026402175426483,0.5607091566175223,0.5607091566175223,15.0,20,9,0,0,0
genitalshead,genitals,MEDIUM,0.6481878174701705,0.5655224196380004,0.9950242638587952,0.6979064643383026,0.6481878174701705,0.6481878174701705,40.0,20,12,0,0,0
genitalser,genitals,LOW,0.5,0.3986541471327655,0.983345866203308,0.3880920857191086,0.4539547006157226,0.4539547006157226,20.0,20,10,0,0,0
genitals,genitals,MEDIUM,0.6365567964687944,0.5504708906635642,0.9936723709106444,0.6896900832653046,0.6365567964687944,0.6365567964687944,25.0,20,8,0,0,0
genitalsbag,genitals,LOW,0.539918654380017,0.4678424732846906,0.9892542362213136,0.5342924892902374,0.539918654380017,0.539918654380017,30.0,20,11,0,0,0
genitalses,genitals,LOW,0.5347030139900744,0.4748093671165406,0.9955024123191832,0.5008905082941055,0.5347030139900744,0.5347030139900744,35.0,20,10,0,0,0
genitalsly,genitals,LOW,0.5,0.3383473174646497,0.997266173362732,0.3238581418991089,0.3998924503847956,0.3998924503847956,10.0,20,10,0,0,0
genitalsface,genitals,LOW,0.5,0.3294253922009375,0.9478087425231934,0.2646872699260711,0.3718422905507031,0.3718422905507031,15.0,20,12,0,0,0
genitalsy,genitals,LOW,0.5072644751705229,0.4776759340427816,0.9925639033317566,0.404675081372261,0.5072644751705229,0.5072644751705229,20.0,20,9,0,0,0
giant cock,giant cock,CRITICAL,0.95,0.8604979306459427,0.997147262096405,0.9771748185157776,0.9091659301519392,0.9091659301519392,85.0,20,10,0,0,1
giant cocks,giant cock,CRITICAL,0.95,0.9238728508353232,0.9981651902198792,0.993996649980545,0.9523392245173454,0.9523392245173454,80.0,20,11,0,0,1
giant cockly,giant cock,CRITICAL,0.9419178776070476,0.8473726497963071,0.9984439015388488,0.9454996585845948,0.8919178776070475,0.8919178776070475,75.0,20,12,0,0,1
giant cockhead,giant cock,CRITICAL,0.95,0.9041534323710948,0.9917690753936768,0.9766373336315156,0.9346601670514793,0.9346601670514793,90.0,20,14,0,0,1
giant cockes,giant cock,CRITICAL,0.9470026491582396,0.8529283948242664,0.997760772705078,0.9515651166439056,0.8970026491582395,0.8970026491582395,85.0,20,12,0,0,1
giant cockwad,giant cock,CRITICAL,0.95,0.8901148974895478,0.9961891770362854,0.9531461596488952,0.9196317040920258,0.9196317040920258,75.0,20,13,0,0,1
giant cocker,giant cock,MEDIUM,0.6506151674874127,0.6077302294783294,0.987244188785553,0.6241753697395325,0.6506151674874127,0.6506151674874127,40.0,20,12,0,0,1
giant cocking,giant cock,MEDIUM,0.7957309903902934,0.7022813909919933,0.996695041656494,0.9156421720981598,0.7957309903902934,0.7957309903902934,65.0,20,13,0,0,1
giant cocky,giant cock,LOW,0.5,0.2789792433555703,0.9866182208061218,0.0870248153805732,0.2921568127081263,0.2921568127081263,20.0,20,11,0,0,1
giant cockbag,giant cock,CRITICAL,0.95,0.9067556396126748,0.9907009601593018,0.9613848626613616,0.9315389385819436,0.9315389385819436,85.0,20,13,0,0,1
giant cockface,giant cock,CRITICAL,0.9496887099742888,0.8477661579847335,0.9972065091133118,0.9710278809070588,0.8996887099742888,0.8996887099742888,80.0,20,14,0,0,1
giant cocked,giant cock,LOW,0.5,0.2503601442236686,0.9893497824668884,0.122527539730072,0.2859093266999116,0.2859093266999116,10.0,20,12,0,0,1
girl onface,girl on,UNOFFENSIVE,0.8,0.2084272123407572,0.607388436794281,0.0817360877990722,0.2103159974236041,0.2103159974236041,0.0,20,11,0,0,1
girl ony,girl on,UNOFFENSIVE,0.8663860942190513,0.0610690577188506,0.9413042664527892,0.0094734816811978,0.1336139057809487,0.1336139057809487,5.0,20,8,0,0,1
girl onbag,girl on,LOW,0.5,0.3664566778577864,0.981903612613678,0.2948751971125602,0.4065269271098077,0.4065269271098077,5.0,20,10,0,0,1
girl ons,girl on,LOW,0.5,0.2668290409608744,0.991931974887848,0.0487985126674175,0.2739301758655347,0.2739301758655347,15.0,20,8,0,0,1
girl onhead,girl on,LOW,0.5,0.4433556844014674,0.937712788581848,0.3589977025985718,0.4674840002786368,0.4674840002786368,20.0,20,11,0,0,1
girl onwad,girl on,UNOFFENSIVE,0.8058754712180234,0.1703217116766609,0.5552074909210205,0.1213691756129264,0.1941245287819765,0.1941245287819765,0.0,20,10,0,0,1
girl on,girl on,UNOFFENSIVE,0.8018632147181779,0.170972339855507,0.8481658697128296,0.0357893146574497,0.1981367852818221,0.1981367852818221,5.0,20,7,0,0,1
girl oning,girl on,UNOFFENSIVE,0.8282444317068439,0.1108288019604515,0.9958688020706176,0.0189046896994113,0.1717555682931561,0.1717555682931561,5.0,20,10,0,0,1
girl oner,girl on,UNOFFENSIVE,0.8,0.2037124137073988,0.9783721566200256,0.0297227539122104,0.228981490060105,0.228981490060105,15.0,20,9,0,0,1
girl oned,girl on,UNOFFENSIVE,0.8384319616935682,0.1033628835983108,0.954279363155365,0.013741239439696,0.1615680383064318,0.1615680383064318,5.0,20,9,0,0,1
girl only,girl on,UNOFFENSIVE,0.8948476971057244,0.0602220486733131,0.6707002520561218,0.0064968282822519,0.1051523028942756,0.1051523028942756,0.0,20,9,0,0,1
girl ones,girl on,UNOFFENSIVE,0.910455396019388,0.0651854551513679,0.4638636112213135,0.013489899225533,0.089544603980612,0.089544603980612,0.0,20,9,0,0,1
girl on toply,girl on top,LOW,0.5,0.2770108331664233,0.9933702945709229,0.0341696171090006,0.2757944144896464,0.2757944144896464,25.0,20,13,0,0,1
girl on toping,girl on top,LOW,0.5,0.2706033845577621,0.9966425895690918,0.0595863815397024,0.2799022041534772,0.2799022041534772,15.0,20,14,0,0,1
girl on tops,girl on top,UNOFFENSIVE,0.8,0.1743657213839469,0.980150818824768,0.0782480053603649,0.2261089163209544,0.2261089163209544,5.0,20,12,0,0,1
girl on topbag,girl on top,LOW,0.5,0.3143743507098406,0.990246057510376,0.2419110387563705,0.3602225278038531,0.3602225278038531,10.0,20,14,0,0,1
girl on topface,girl on top,UNOFFENSIVE,0.8,0.2135716722928919,0.9644988179206848,0.0755032114684581,0.2472438486083411,0.2472438486083411,15.0,20,15,0,0,1
girl on toped,girl on top,LOW,0.5,0.2811901016772026,0.9935048818588256,0.0952249467372894,0.2966320332133909,0.2966320332133909,20.0,20,13,0,0,1
girl on tophead,girl on top,LOW,0.5,0.2614498948794789,0.7321770787239075,0.1817431598901748,0.2846105927671306,0.2846105927671306,0.0,20,15,0,0,1
girl on topy,girl on top,UNOFFENSIVE,0.8553073934157146,0.0960705788078485,0.790075957775116,0.0268088784068822,0.1446926065842854,0.1446926065842854,0.0,20,12,0,0,1
girl on toper,girl on top,UNOFFENSIVE,0.8914853159105405,0.0637128149392083,0.6612331867218018,0.0138789215125143,0.1085146840894594,0.1085146840894594,0.0,20,13,0,0,1
girl on topes,girl on top,UNOFFENSIVE,0.8693259248987306,0.1177624301810283,0.4533176124095917,0.0489495191723108,0.1306740751012693,0.1306740751012693,0.0,20,13,0,0,1
girl on topwad,girl on top,LOW,0.5,0.2276757482439279,0.9947565793991088,0.0729474760591983,0.2579653497040272,0.2579653497040272,15.0,20,14,0,0,1
girl on top,girl on top,UNOFFENSIVE,0.8,0.180099356683786,0.972759246826172,0.051041405647993,0.2206479603872867,0.2206479603872867,5.0,20,11,0,0,1
girls gone wild,girls gone wild,UNOFFENSIVE,0.8134435445501004,0.1261665832775179,0.878199577331543,0.076788492500782,0.1865564554498996,0.1865564554498996,5.0,20,15,0,0,1
girls gone wilding,girls gone wild,UNOFFENSIVE,0.8,0.1738686737604439,0.9790053367614746,0.0990292653441429,0.2319305175356567,0.2319305175356567,5.0,20,18,0,0,1
girls gone wilded,girls gone wild,UNOFFENSIVE,0.8048207033192739,0.1382908582454547,0.9160333275794984,0.0686714965850114,0.1951792966807261,0.1951792966807261,5.0,20,17,0,0,1
girls gone wildface,girls gone wild,LOW,0.5,0.2471662454190664,0.9465560913085938,0.1950905174016952,0.3014825116028078,0.3014825116028078,5.0,20,19,0,0,1
girls gone wildbag,girls gone wild,LOW,0.5,0.3492160240188241,0.9966008067131042,0.3067483156919479,0.4012141897901893,0.4012141897901893,5.0,20,18,0,0,1
girls gone wildy,girls gone wild,UNOFFENSIVE,0.8067196097073611,0.1308581937977578,0.9693114161491394,0.0594477746635675,0.1932803902926389,0.1932803902926389,5.0,20,16,0,0,1
girls gone wildwad,girls gone wild,LOW,0.5,0.313587858248502,0.9976390600204468,0.2715853005647659,0.3693922111205756,0.3693922111205756,5.0,20,18,0,0,1
girls gone wilds,girls gone wild,UNOFFENSIVE,0.8808416418754496,0.1070559384883381,0.3441320061683655,0.06837198138237,0.1191583581245504,0.1191583581245504,0.0,20,16,0,0,1
girls gone wildhead,girls gone wild,LOW,0.5552513359882869,0.485345517413225,0.9856117963790894,0.5516094863414764,0.5552513359882869,0.5552513359882869,10.0,20,19,0,0,1
girls gone wildly,girls gone wild,UNOFFENSIVE,0.8640885746781715,0.1126889513921924,0.4938116073608398,0.0630563125014305,0.1359114253218285,0.1359114253218285,0.0,20,17,0,0,1
girls gone wilder,girls gone wild,UNOFFENSIVE,0.9530324467318132,0.0327950627775862,0.2232495993375778,0.0165518522262573,0.0469675532681867,0.0469675532681867,0.0,20,17,0,0,1
girls gone wildes,girls gone wild,UNOFFENSIVE,0.8347524209925905,0.1335057959193363,0.5395657420158386,0.103958424180746,0.1652475790074095,0.1652475790074095,0.0,20,17,0,0,1
goatcxed,goatcx,UNOFFENSIVE,0.8026832684106193,0.1760037058382295,0.7229359149932861,0.0647363886237144,0.1973167315893806,0.1973167315893806,0.0,20,8,0,0,0
goatcxface,goatcx,LOW,0.5,0.3536087933171075,0.9866071939468384,0.3806536048650741,0.4250220768444706,0.4250220768444706,10.0,20,10,0,0,0
goatcxbag,goatcx,LOW,0.5,0.365333984408062,0.9606119394302368,0.2042556330561638,0.37653827450471,0.37653827450471,20.0,20,9,0,0,0
goatcxwad,goatcx,LOW,0.5,0.3136322217062116,0.8995386362075806,0.1866174712777137,0.3341184380277991,0.3341184380277991,5.0,20,9,0,0,0
goatcxes,goatcx,UNOFFENSIVE,0.8115110350114991,0.1488286820560461,0.9337872862815856,0.0193767570890486,0.1884889649885008,0.1884889649885008,5.0,20,8,0,0,0
goatcx,goatcx,UNOFFENSIVE,0.8,0.2252946174005046,0.8441770076751709,0.0247640814632177,0.2270236956467852,0.2270236956467852,10.0,20,6,0,0,0
goatcxs,goatcx,LOW,0.5,0.330063089937903,0.8835221529006958,0.1528267711400985,0.3322381005948409,0.3322381005948409,10.0,20,7,0,0,0
goatcxy,goatcx,LOW,0.5,0.3542297370499,0.9664444327354432,0.2224424555897712,0.3759150221804157,0.3759150221804157,20.0,20,7,0,0,0
goatcxer,goatcx,LOW,0.5,0.2738303100224584,0.7846267223358154,0.1586352549493312,0.290351434731856,0.290351434731856,0.0,20,8,0,0,0
goatcxly,goatcx,LOW,0.5,0.2416522905114106,0.9245635867118835,0.1019562408328056,0.2680346052278765,0.2680346052278765,10.0,20,8,0,0,0
goatcxhead,goatcx,LOW,0.5750869736541062,0.5275860603433102,0.9538559317588806,0.5438324809074402,0.5750869736541062,0.5750869736541062,40.0,20,10,0,0,0
goatcxing,goatcx,UNOFFENSIVE,0.8,0.163242196245119,0.978477418422699,0.049142824485898,0.2105359069351107,0.2105359069351107,5.0,20,9,0,0,0
goatseing,goatse,UNOFFENSIVE,0.8,0.1980339583125897,0.7655443549156189,0.0695836804807186,0.2162499146233312,0.2162499146233312,0.0,20,9,0,0,0
goatseface,goatse,LOW,0.5,0.2614383673993871,0.9962055683135986,0.0458455514162778,0.2702372426958754,0.2702372426958754,15.0,20,10,0,0,0
goatsees,goatse,LOW,0.5,0.2605295862536877,0.9861591458320618,0.0827316418290138,0.2797531588841229,0.2797531588841229,15.0,20,8,0,0,0
goatsewad,goatse,LOW,0.5,0.2490891238994663,0.9970453381538392,0.1276714205741882,0.2874594343273202,0.2874594343273202,10.0,20,9,0,0,0
goatses,goatse,UNOFFENSIVE,0.8,0.2173809362022439,0.7223659157752991,0.1017367951571941,0.2331861918460345,0.2331861918460345,0.0,20,7,0,0,0
goatse,goatse,LOW,0.5,0.2522525659296661,0.886619508266449,0.1059207133948803,0.2717897044029087,0.2717897044029087,10.0,20,6,0,0,0
goatseed,goatse,UNOFFENSIVE,0.8678192374296486,0.1132355495356023,0.5764392614364624,0.0219850223511457,0.1321807625703513,0.1321807625703513,0.0,20,8,0,0,0
goatsey,goatse,UNOFFENSIVE,0.8,0.1921892444777768,0.9939128756523132,0.0868789833039045,0.2407685292430687,0.2407685292430687,5.0,20,7,0,0,0
goatsebag,goatse,LOW,0.5078523504076293,0.4486202005442464,0.9921987652778624,0.4648678451776504,0.5078523504076293,0.5078523504076293,25.0,20,9,0,0,0
goatser,goatse,UNOFFENSIVE,0.8,0.1756901262357132,0.8665855526924133,0.0558993685990572,0.2088424415903864,0.2088424415903864,10.0,20,7,0,0,0
goatsehead,goatse,LOW,0.5,0.3858804798568599,0.997822642326355,0.434742733836174,0.4617333722976036,0.4617333722976036,10.0,20,10,0,0,0
goatsed,goatse,UNOFFENSIVE,0.8,0.199089909644681,0.954961895942688,0.0286247869953513,0.2235375714796828,0.2235375714796828,10.0,20,7,0,0,0
goatseer,goatse,UNOFFENSIVE,0.8320943789137527,0.1451719515724107,0.7452680468559265,0.0209188181906938,0.1679056210862472,0.1679056210862472,0.0,20,8,0,0,0
goatsing,goatse,UNOFFENSIVE,0.8,0.1998268327384721,0.7701255083084106,0.0945701673626899,0.2252797006827313,0.2252797006827313,0.0,20,8,0,0,0
goatsely,goatse,UNOFFENSIVE,0.8,0.1892707006685668,0.9929198622703552,0.0189066771417856,0.2185264097707113,0.2185264097707113,10.0,20,8,0,0,0
gokkunes,gokkun,UNOFFENSIVE,0.8,0.1860316651000175,0.9082792401313782,0.0103973811492323,0.205566137417918,0.205566137417918,5.0,20,8,0,0,0
gokkunhead,gokkun,MEDIUM,0.7348277458548546,0.6669304236769676,0.9517836570739746,0.7983037531375885,0.7348277458548546,0.7348277458548546,50.0,20,10,0,0,0
gokkuns,gokkun,UNOFFENSIVE,0.8,0.1970138417556882,0.6568577289581299,0.1137368381023407,0.2180151293799281,0.2180151293799281,0.0,20,7,0,0,0
gokkunface,gokkun,LOW,0.5,0.4237077542871702,0.9369954466819764,0.4970476925373077,0.4970385050016921,0.4970385050016921,25.0,20,10,0,0,0
gokkunbag,gokkun,LOW,0.5,0.3332691307092318,0.910061240196228,0.2564782574772835,0.3679110796883469,0.3679110796883469,10.0,20,9,0,0,0
gokkunwad,gokkun,UNOFFENSIVE,0.9085635690140772,0.0779433070943923,0.3963996469974518,0.0167682734318077,0.0914364309859229,0.0914364309859229,0.0,20,9,0,0,0
gokkunly,gokkun,UNOFFENSIVE,0.8,0.2148098384059267,0.9967495203018188,0.0044808724196627,0.2299051167996367,0.2299051167996367,20.0,20,8,0,0,0
gokkun,gokkun,UNOFFENSIVE,0.8201534577849088,0.1298090417840285,0.993895947933197,0.0085717411711812,0.1798465422150911,0.1798465422150911,5.0,20,6,0,0,0
gokkuner,gokkun,UNOFFENSIVE,0.8641855140373809,0.1004314556223107,0.7486865520477295,0.0022898579481989,0.135814485962619,0.135814485962619,0.0,20,8,0,0,0
gokkuned,gokkun,UNOFFENSIVE,0.8,0.1912946563388686,0.9961877465248108,0.0072185096796602,0.2165611213597003,0.2165611213597003,10.0,20,8,0,0,0
gokkuny,gokkun,UNOFFENSIVE,0.8356253334146458,0.1105900542170275,0.9538183212280272,0.0087960064411163,0.1643746665853541,0.1643746665853541,5.0,20,7,0,0,0
gokkuning,gokkun,UNOFFENSIVE,0.810114086822141,0.1485098824952729,0.9187328815460204,0.0296889850869774,0.189885913177859,0.189885913177859,5.0,20,9,0,0,0
golden showerface,golden shower,UNOFFENSIVE,0.9429966816608794,0.0507550472510047,0.2336654365062713,0.0106124877929687,0.0570033183391206,0.0570033183391206,0.0,20,17,0,0,1
golden shower,golden shower,UNOFFENSIVE,0.8556289080472197,0.0736028955725487,0.9976679682731628,0.0014751926064491,0.1443710919527802,0.1443710919527802,5.0,20,13,0,0,1
golden showerly,golden shower,UNOFFENSIVE,0.9426336136512692,0.0342449198971735,0.3590393364429474,0.00305166922044,0.0573663863487308,0.0573663863487308,0.0,20,15,0,0,1
golden showerer,golden shower,UNOFFENSIVE,0.9382427295326488,0.050313499502954,0.2597280144691467,0.0186545643955469,0.0617572704673511,0.0617572704673511,0.0,20,15,0,0,1
golden showerwad,golden shower,UNOFFENSIVE,0.8376967455883277,0.1054199126985622,0.9549217224121094,0.0118637818377465,0.1623032544116722,0.1623032544116722,5.0,20,16,0,0,1
golden showered,golden shower,UNOFFENSIVE,0.996677560507087,0.002069955682964,0.0187993291765451,0.0006684438849333,0.0033224394929129,0.0033224394929129,0.0,20,15,0,0,1
golden showerbag,golden shower,UNOFFENSIVE,0.8155261871160473,0.178132459562039,0.7045968770980835,0.0237821647897362,0.1844738128839526,0.1844738128839526,0.0,20,16,0,0,1
golden showery,golden shower,UNOFFENSIVE,0.8393101126351394,0.1001102029811591,0.9962444305419922,0.0033310750732198,0.1606898873648606,0.1606898873648606,10.0,20,14,0,0,1
golden showerhead,golden shower,UNOFFENSIVE,0.9006902131979586,0.071803216545959,0.4353812932968139,0.0422990918159484,0.0993097868020413,0.0993097868020413,0.0,20,17,0,0,1
golden showeres,golden shower,UNOFFENSIVE,0.9287435271654976,0.0385413975076517,0.467737078666687,0.004526421544142,0.0712564728345023,0.0712564728345023,0.0,20,15,0,0,1
golden showers,golden shower,UNOFFENSIVE,0.9936453471682034,0.0033598000940401,0.0401416309177875,0.0010820322786457,0.0063546528317965,0.0063546528317965,0.0,20,14,0,0,1
golden showering,golden shower,UNOFFENSIVE,0.9819994035747368,0.0140553815115708,0.0791679099202156,0.0055019217543303,0.0180005964252632,0.0180005964252632,0.0,20,16,0,0,1
goodpoop,goodpoop,UNOFFENSIVE,0.9224024618935072,0.0346786666457774,0.5631738305091858,0.0015765168936923,0.0775975381064927,0.0775975381064927,0.0,20,8,0,0,0
goodpoopes,goodpoop,UNOFFENSIVE,0.8,0.1980085431889165,0.8148853778839111,0.063486186787486,0.2193395197379868,0.2193395197379868,5.0,20,10,0,0,0
goodpooping,goodpoop,UNOFFENSIVE,0.8096468766930047,0.1504459280578885,0.9946208000183104,0.0020782882347702,0.1903531233069952,0.1903531233069952,5.0,20,11,0,0,0
goodpoopbag,goodpoop,LOW,0.5,0.3412772791896714,0.8928619623184204,0.3115386664867401,0.3875141636916668,0.3875141636916668,5.0,20,11,0,0,0
goodpoops,goodpoop,UNOFFENSIVE,0.9784832985542016,0.0147560132230864,0.1192808225750923,0.0024500375147908,0.0215167014457983,0.0215167014457983,0.0,20,9,0,0,0
goodpoopy,goodpoop,UNOFFENSIVE,0.9675738647341496,0.0214337791170692,0.1710403710603714,0.0082061022985726,0.0324261352658504,0.0324261352658504,0.0,20,9,0,0,0
goodpoopface,goodpoop,UNOFFENSIVE,0.8564110503112897,0.0711995831341482,0.9959217309951782,0.0042567556956782,0.1435889496887102,0.1435889496887102,5.0,20,12,0,0,0
